Measurement Count,IMU_MODE,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,X_DEL_ANG,Y_DEL_ANG,Z_DEL_ANG,ROLL,PITCH,HEADING
91,0,0.01600000,0.02300000,1.00100000,-0.09000000,0.12000000,-0.07000000,0.00725504,0.06189909,-0.01774134,1.39000000,-0.68000000,0.01000000
92,0,0.01400000,0.02300000,0.99800000,-0.12000000,0.24000000,0.12000000,0.00714278,0.06212362,-0.01762908,1.39000000,-0.68000000,0.01000000
93,0,0.01100000,0.02700000,1.00100000,0.13000000,-0.17000000,0.02000000,0.00725876,0.06197196,-0.01761123,1.39000000,-0.68000000,0.01000000
94,0,0.01300000,0.02600000,1.00000000,0.10000000,0.29000000,-0.12000000,0.00734735,0.06222888,-0.01771755,1.39000000,-0.68000000,0.01000000
95,0,0.01100000,0.02500000,1.00400000,-0.02000000,0.11000000,0.28000000,0.00732933,0.06232802,-0.01746521,1.39000000,-0.68000000,0.01000000
96,0,0.01100000,0.02100000,0.99700000,0.12000000,-0.02000000,0.16000000,0.00743673,0.06231012,-0.01732200,1.39000000,-0.68000000,0.01000000
97,0,0.01200000,0.02500000,0.99800000,-0.08000000,0.02000000,-0.04000000,0.00299820,0.06341975,-0.01954127,1.39000000,-0.68000000,0.01000000
98,0,0.01200000,0.02800000,0.99800000,0.05000000,-0.07000000,0.09000000,0.00304730,0.06335101,-0.01945288,1.39000000,-0.68000000,0.01000000
99,0,0.01400000,0.02400000,0.99700000,-0.02000000,-0.13000000,-0.20000000,0.00302920,0.06323332,-0.01963394,1.39000000,-0.68000000,0.01000000
100,0,0.01700000,0.02700000,1.00000000,0.08000000,-0.10000000,0.27000000,0.00310015,0.06314463,-0.01939447,1.39000000,-0.68000000,0.01000000
101,0,0.01000000,0.02400000,1.00100000,0.11000000,-0.13000000,0.07000000,0.00319910,0.06302769,-0.01933150,1.39000000,-0.68000000,0.01000000
102,0,0.01400000,0.02800000,0.99500000,0.02000000,0.14000000,-0.05000000,0.00321718,0.06315426,-0.01937671,1.39000000,-0.68000000,0.01000000
103,0,0.00900000,0.02600000,1.00200000,-0.18000000,-0.05000000,-0.11000000,-0.00676583,0.06038120,-0.02547744,1.39000000,-0.68000000,0.01000000
104,0,0.01300000,0.02900000,0.99600000,0.25000000,0.06000000,0.03000000,-0.00653200,0.06043732,-0.02544938,1.39000000,-0.68000000,0.01000000
105,0,0.01500000,0.02600000,0.99800000,-0.01000000,-0.06000000,0.04000000,-0.00654086,0.06038418,-0.02541395,1.39000000,-0.68000000,0.01000000
106,0,0.01500000,0.02500000,1.00000000,0.04000000,0.04000000,-0.10000000,-0.00650562,0.06041942,-0.02550204,1.39000000,-0.68000000,0.01000000
