Measurement Count,IMU_MODE,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,X_DEL_ANG,Y_DEL_ANG,Z_DEL_ANG,ROLL,PITCH,HEADING
102,0,0.47500000,0.06000000,0.87600000,-0.13000000,-0.03000000,-0.08000000,-0.01491588,-0.06710138,-0.01406050,3.84000000,-28.44000000,0.01000000
103,0,0.47500000,0.05500000,0.87800000,0.08000000,-0.02000000,-0.05000000,-0.01482623,-0.06712380,-0.01411654,3.84000000,-28.43000000,0.01000000
104,0,0.47800000,0.06300000,0.88200000,-0.11000000,-0.09000000,-0.01000000,-0.01517683,-0.06741065,-0.01414841,3.84000000,-28.43000000,0.01000000
105,0,0.47400000,0.06300000,0.87300000,-0.13000000,-0.09000000,-0.22000000,-0.01532397,-0.06751252,-0.01439742,3.84000000,-28.43000000,0.01000000
106,0,0.47200000,0.06000000,0.87700000,-0.04000000,0.03000000,-0.03000000,-0.01541581,-0.06744364,-0.01446630,3.85000000,-28.43000000,0.01000000
107,0,0.47900000,0.05900000,0.87700000,-0.03000000,-0.08000000,0.00000000,-0.01690836,-0.07142377,-0.01446630,3.84000000,-28.43000000,0.01000000
108,0,0.47700000,0.06200000,0.88200000,0.29000000,0.05000000,-0.14000000,-0.01657334,-0.07136601,-0.01462804,3.85000000,-28.43000000,0.01000000
109,0,0.47700000,0.06300000,0.87600000,0.12000000,-0.31000000,-0.01000000,-0.01622091,-0.07227646,-0.01465741,3.85000000,-28.44000000,0.01000000
110,0,0.47700000,0.06000000,0.87700000,0.06000000,0.07000000,-0.12000000,-0.01613114,-0.07217172,-0.01483695,3.85000000,-28.44000000,0.01000000
111,0,0.47600000,0.05700000,0.88000000,0.09000000,-0.15000000,-0.02000000,-0.01602530,-0.07234812,-0.01486047,3.85000000,-28.44000000,0.01000000
112,0,0.47400000,0.06200000,0.87600000,-0.10000000,0.03000000,0.08000000,-0.01613184,-0.07231616,-0.01477524,3.85000000,-28.44000000,0.01000000
113,0,0.47400000,0.05600000,0.87600000,-0.08000000,-0.20000000,0.09000000,-0.02034539,-0.08285004,-0.01003500,3.85000000,-28.44000000,0.01000000
114,0,0.47500000,0.05900000,0.87700000,0.01000000,-0.00000000,0.16000000,-0.02033422,-0.08285004,-0.00985634,3.85000000,-28.44000000,0.01000000
115,0,0.47700000,0.05900000,0.87900000,0.03000000,-0.06000000,-0.06000000,-0.02030148,-0.08291552,-0.00992182,3.85000000,-28.44000000,0.01000000
116,0,0.47900000,0.06100000,0.87900000,0.02000000,0.05000000,0.07000000,-0.02027875,-0.08285870,-0.00984227,3.84000000,-28.44000000,0.01000000
117,0,0.47400000,0.05700000,0.87700000,-0.10000000,-0.04000000,-0.12000000,-0.02040598,-0.08290959,-0.00999495,3.84000000,-28.44000000,0.01000000
118,0,0.47300000,0.06000000,0.87600000,-0.11000000,0.11000000,-0.07000000,-0.02052955,-0.08278603,-0.01007358,3.84000000,-28.44000000,0.01000000
119,0,0.46800000,0.06000000,0.87800000,-0.11000000,-0.11000000,0.01000000,-0.02665890,-0.08891538,-0.00951636,3.84000000,-28.44000000,0.01000000
120,0,0.47300000,0.05600000,0.87900000,0.16000000,-0.39000000,0.06000000,-0.02648665,-0.08933524,-0.00945177,3.84000000,-28.44000000,0.01000000
121,0,0.47900000,0.05800000,0.88200000,-0.10000000,-0.15000000,0.15000000,-0.02658765,-0.08948675,-0.00930026,3.84000000,-28.44000000,0.01000000
122,0,0.47300000,0.05900000,0.87800000,-0.10000000,0.23000000,-0.14000000,-0.02668792,-0.08925614,-0.00944063,3.84000000,-28.44000000,0.01000000
123,0,0.47500000,0.06200000,0.87700000,-0.30000000,0.01000000,-0.04000000,-0.02698850,-0.08924612,-0.00948071,3.84000000,-28.44000000,0.01000000
124,0,0.47700000,0.05300000,0.87700000,-0.24000000,0.10000000,0.05000000,-0.02723005,-0.08914547,-0.00943039,3.84000000,-28.44000000,0.01000000
125,0,0.47200000,0.05800000,0.87900000,-0.17000000,0.15000000,-0.29000000,-0.03664546,-0.08083776,-0.02549196,3.84000000,-28.44000000,0.01000000
126,0,0.47700000,0.05900000,0.87400000,-0.02000000,0.12000000,0.24000000,-0.03666682,-0.08070960,-0.02523565,3.84000000,-28.44000000,0.01000000
127,0,0.47600000,0.05300000,0.87500000,-0.07000000,0.02000000,0.07000000,-0.03673712,-0.08068952,-0.02516534,3.83000000,-28.43000000,0.01000000
128,0,0.47800000,0.05900000,0.87900000,0.17000000,-0.13000000,0.30000000,-0.03656719,-0.08081946,-0.02486548,3.83000000,-28.43000000,0.01000000
129,0,0.47500000,0.06000000,0.87700000,0.24000000,0.30000000,-0.01000000,-0.03632719,-0.08051945,-0.02487548,3.84000000,-28.43000000,0.01000000
130,0,0.46800000,0.06300000,0.88100000,0.13000000,-0.23000000,-0.00000000,-0.03619684,-0.08075006,-0.02487548,3.84000000,-28.43000000,0.01000000
131,0,0.48100000,0.05600000,0.87900000,-0.24000000,0.28000000,0.01000000,-0.04952443,-0.06520121,-0.02432016,3.84000000,-28.44000000,0.01000000
132,0,0.47500000,0.06000000,0.87300000,-0.07000000,-0.34000000,-0.21000000,-0.04959955,-0.06556611,-0.02454554,3.84000000,-28.43000000,0.01000000
133,0,0.47200000,0.05800000,0.87700000,-0.01000000,0.00000000,0.03000000,-0.04960974,-0.06556611,-0.02451498,3.84000000,-28.43000000,0.01000000
134,0,0.47800000,0.05800000,0.87900000,-0.03000000,-0.31000000,-0.24000000,-0.04964031,-0.06588203,-0.02475957,3.84000000,-28.43000000,0.01000000
135,0,0.47300000,0.06300000,0.88200000,-0.26000000,-0.31000000,0.03000000,-0.04990218,-0.06619426,-0.02472935,3.84000000,-28.43000000,0.01000000
136,0,0.47500000,0.06200000,0.87500000,-0.18000000,0.05000000,0.22000000,-0.05008227,-0.06614423,-0.02450924,3.84000000,-28.43000000,0.01000000
137,0,0.47600000,0.05900000,0.87400000,-0.18000000,-0.04000000,-0.06000000,-0.06023052,-0.06839940,-0.02789199,3.84000000,-28.43000000,0.01000000
138,0,0.47700000,0.05500000,0.87800000,0.03000000,-0.13000000,0.20000000,-0.06019896,-0.06853616,-0.02768159,3.84000000,-28.43000000,0.01000000
