Timestamp,X_DEL_VEL,Y_DEL_VEL,Z_DEL_VEL,ROLL,PITCH,HEADING
55.75455832481384,0.11446043181419369,-0.5584942905902872,55.743043215751534,-0.55,-0.13,-0.03
55.75544738769531,0.11446398806571957,-0.5585040702819833,55.74393138957012,-0.55,-0.13,-0.03
55.756343364715576,0.11446488404273983,-0.5585121340751658,55.74482915854443,-0.55,-0.13,-0.03
55.81572914123535,0.11446488404273983,-0.5591653776168832,55.804036777734645,-0.55,-0.13,-0.03
55.81668567657471,0.11446679711341853,-0.5591758995056162,55.804991400003324,-0.55,-0.13,-0.03
55.81758689880371,0.11446950078010555,-0.5591786031723032,55.805895325899016,-0.55,-0.13,-0.03
55.81847882270813,0.11447306847572322,-0.5591848466396341,55.806789925575146,-0.55,-0.13,-0.03
55.81936693191528,0.11447573280334468,-0.55919550395012,55.80767714667309,-0.55,-0.13,-0.03
55.82026219367981,0.11447931385040279,-0.5592026660442362,55.80857240843762,-0.55,-0.13,-0.03
55.82119941711426,0.11447931385040279,-0.5592082893848429,55.80950963187207,-0.55,-0.13,-0.03
55.87657833099365,0.11492234516143794,-0.5598728363513956,55.86488854575146,-0.55,-0.13,-0.03
55.87752723693848,0.11492519187927241,-0.5598785297870645,55.865835553884395,-0.55,-0.13,-0.03
55.879029989242554,0.11492819738388058,-0.559887546300889,55.86733830618847,-0.55,-0.13,-0.03
55.88001847267151,0.11493215131759639,-0.5598974311351785,55.868327778100856,-0.55,-0.13,-0.03
55.880934715270996,0.1149312350749969,-0.5599047610759744,55.869243104457745,-0.54,-0.13,-0.03
55.88227605819702,0.11493257641792293,-0.5599128091335306,55.87058578872669,-0.54,-0.13,-0.03
55.93661117553711,0.1150412466526031,-0.5604018251895914,55.92486657094944,-0.54,-0.13,-0.03
55.93755316734314,0.11504595661163325,-0.5604084191322336,55.92580385279644,-0.54,-0.13,-0.03
55.93872022628784,0.11504945778846735,-0.5604212567806254,55.92696624350536,-0.54,-0.13,-0.03
55.93967008590698,0.11505325722694391,-0.5604317052364359,55.92791800284374,-0.54,-0.13,-0.03
55.940590620040894,0.11505878043174739,-0.560440910577775,55.92883577537525,-0.54,-0.13,-0.03
55.94148874282837,0.11505967855453486,-0.5604543824195871,55.929732101917146,-0.54,-0.13,-0.03
55.9974627494812,0.11528357458114619,-0.5610700964927683,55.98559416055667,-0.54,-0.12,-0.03
